,Unnamed: 0,Location,FIPS,"Mortality Rate, 1980*","Mortality Rate, 1985*","Mortality Rate, 1990*","Mortality Rate, 1995*","Mortality Rate, 2000*","Mortality Rate, 2005*","Mortality Rate, 2010*","Mortality Rate, 2014*","% Change in Mortality Rate, 1980-2014","Mortality Rate, 1981*","Mortality Rate, 1982*","Mortality Rate, 1983*","Mortality Rate, 1984*","Mortality Rate, 1986*","Mortality Rate, 1987*","Mortality Rate, 1988*","Mortality Rate, 1989*","Mortality Rate, 1991*","Mortality Rate, 1992*","Mortality Rate, 1993*","Mortality Rate, 1994*","Mortality Rate, 1996*","Mortality Rate, 1997*","Mortality Rate, 1998*","Mortality Rate, 1999*","Mortality Rate, 2001*","Mortality Rate, 2002*","Mortality Rate, 2003*","Mortality Rate, 2004*","Mortality Rate, 2006*","Mortality Rate, 2007*","Mortality Rate, 2008*","Mortality Rate, 2009*","Mortality Rate, 2011*","Mortality Rate, 2012*","Mortality Rate, 2013*","Mortality Rate, 2020*","Mortality Rate, 2019*","Mortality Rate, 2018*","Mortality Rate, 2017*","Mortality Rate, 2016*","Mortality Rate, 2015*",County,State
51,51,"Monroe County, Alabama",1099.0,483.01,460.46,409.98,402.58,394.05,354.28,328.38,329.76,"-31.73 (-37.88, -25.59)",478.5,473.99,469.48,464.97,450.364,440.268,430.172,420.076,408.50000000000006,407.02,405.54,404.06000000000006,400.874,399.168,397.462,395.756,386.096,378.142,370.188,362.234,349.1,343.92,338.74,333.56,328.656,328.932,329.208,296.0865907692307,300.2733046153846,304.4600184615384,308.6467323076923,312.8334461538461,317.0201599999999,Monroe,Alabama
52,52,"Montgomery County, Alabama",1101.0,548.36,479.54,436.53,391.68,361.49,311.66,276.34,276.23,"-49.63 (-52.22, -46.72)",534.596,520.8320000000001,507.068,493.3040000000001,470.9380000000001,462.336,453.734,445.132,427.56,418.59,409.62,400.65,385.64200000000005,379.604,373.566,367.528,351.524,341.558,331.592,321.62600000000003,304.596,297.53200000000004,290.468,283.404,276.318,276.296,276.274,211.3516184615384,218.6495907692307,225.94756307692302,233.24553538461532,240.54350769230763,247.84147999999993,Montgomery,Alabama
53,53,"Morgan County, Alabama",1103.0,521.41,495.82,449.25,424.7,405.61,355.79,337.36,320.29,"-38.57 (-42.39, -34.68)",516.292,511.174,506.0559999999999,500.938,486.506,477.192,467.878,458.564,444.34,439.43,434.52,429.61,420.882,417.064,413.246,409.42800000000005,395.6460000000001,385.682,375.7180000000001,365.754,352.10400000000004,348.418,344.732,341.04600000000005,333.946,330.53200000000004,327.11800000000005,280.79719076923095,286.5356046153847,292.2740184615386,298.01243230769245,303.7508461538463,309.4892600000002,Morgan,Alabama
54,54,"Perry County, Alabama",1105.0,450.56,439.64,426.04,444.4,447.6,419.85,382.03,399.7,"-11.29 (-20.84, -1.43)",448.376,446.192,444.008,441.824,436.92,434.2000000000001,431.48,428.7600000000001,429.7120000000001,433.384,437.056,440.728,445.04,445.68,446.32,446.96,442.05000000000007,436.5,430.9500000000001,425.4000000000001,412.28600000000006,404.722,397.158,389.594,385.564,389.098,392.632,377.03862461538466,379.53748769230776,382.0363507692308,384.5352138461539,387.034076923077,389.53294000000005,Perry,Alabama
55,55,"Pickens County, Alabama",1107.0,510.68,488.52,444.81,444.93,437.38,387.5,341.71,338.96,"-33.63 (-39.55, -27.63)",506.2480000000001,501.816,497.384,492.95200000000006,479.778,471.036,462.294,453.552,444.834,444.858,444.882,444.906,443.42,441.91,440.4,438.89,427.404,417.428,407.452,397.476,378.342,369.184,360.02599999999995,350.868,341.16,340.61,340.05999999999995,302.40730769230765,307.9833461538461,313.5593846153846,319.1354230769231,324.71146153846155,330.2875,Pickens,Alabama
56,56,"Pike County, Alabama",1109.0,538.99,505.92,455.07,455.77,427.07,368.7,327.19,322.38,"-40.19 (-44.72, -34.87)",532.376,525.7620000000001,519.148,512.5340000000001,495.75000000000006,485.58,475.41,465.24000000000007,455.21,455.35,455.49,455.63,450.03,444.29,438.55,432.81,415.396,403.722,392.048,380.374,360.398,352.096,343.794,335.492,326.228,325.266,324.304,270.3005261538461,277.2897369230768,284.2789476923076,291.2681584615384,298.2573692307692,305.24657999999994,Pike,Alabama
57,57,"Randolph County, Alabama",1111.0,541.85,527.68,476.89,465.04,442.67,388.28,353.67,354.06,"-34.66 (-39.96, -28.83)",539.0160000000001,536.182,533.348,530.514,517.522,507.3639999999999,497.206,487.048,474.52,472.15,469.78,467.41,460.566,456.092,451.618,447.144,431.792,420.914,410.036,399.158,381.35800000000006,374.436,367.514,360.592,353.74800000000005,353.826,353.904,301.91607999999997,308.22556,314.53504,320.84452,327.154,333.46348,Randolph,Alabama
58,58,"Russell County, Alabama",1113.0,746.17,688.77,575.81,517.91,464.88,378.44,319.54,294.76,"-60.50 (-63.26, -57.43)",734.69,723.2099999999999,711.73,700.25,666.178,643.586,620.9939999999999,598.4019999999999,564.23,552.6499999999999,541.0699999999999,529.49,507.304,496.698,486.092,475.486,447.592,430.304,413.016,395.728,366.66,354.88,343.1,331.32000000000005,314.58400000000006,309.62800000000004,304.672,202.69053230769242,215.24293384615396,227.7953353846155,240.34773692307704,252.90013846153857,265.4525400000001,Russell,Alabama
59,59,"Saint Clair County, Alabama",1115.0,497.45,472.11,436.31,427.3,401.89,368.37,330.85,338.03,"-32.05 (-36.82, -26.72)",492.38200000000006,487.314,482.246,477.17800000000005,464.9500000000001,457.79,450.63,443.47,434.508,432.706,430.904,429.102,422.218,417.136,412.054,406.972,395.186,388.482,381.778,375.074,360.866,353.362,345.85800000000006,338.35400000000004,332.286,333.722,335.158,292.053036923077,297.2244815384616,302.3959261538462,307.5673707692308,312.73881538461546,317.91026000000005,Saint,Alabama
60,60,"Shelby County, Alabama",1117.0,524.58,463.7,400.74,365.26,326.19,271.22,235.12,232.57,"-55.67 (-58.73, -52.50)",512.404,500.228,488.052,475.876,451.10800000000006,438.516,425.924,413.3320000000001,393.64400000000006,386.548,379.452,372.3560000000001,357.446,349.63199999999995,341.818,334.004,315.196,304.202,293.208,282.21400000000006,264.0,256.78,249.56,242.34,234.61,234.1,233.59,163.80824615384617,171.72067692307695,179.6331076923077,187.54553846153848,195.45796923076924,203.37040000000002,Shelby,Alabama
61,61,"Sumter County, Alabama",1119.0,495.1,467.02,424.83,416.92,401.77,361.41,324.58,325.61,"-34.23 (-39.89, -27.76)",489.484,483.868,478.252,472.636,458.582,450.144,441.706,433.268,423.2480000000001,421.666,420.084,418.50200000000007,413.89,410.86,407.83,404.8,393.698,385.626,377.554,369.482,354.04400000000004,346.678,339.312,331.946,324.786,324.992,325.198,286.1142369230769,291.2174815384615,296.3207261538462,301.4239707692308,306.5272153846154,311.63045999999997,Sumter,Alabama
62,62,"Talladega County, Alabama",1121.0,549.09,516.93,485.63,457.07,429.49,374.59,337.37,337.15,"-38.60 (-42.59, -34.09)",542.658,536.226,529.794,523.362,510.67,504.41,498.15,491.89,479.918,474.206,468.494,462.782,451.554,446.038,440.5220000000001,435.006,418.5100000000001,407.53,396.55,385.57,367.146,359.702,352.258,344.814,337.326,337.282,337.238,276.15169846153844,283.3071507692307,290.4626030769231,297.61805538461533,304.7735076923077,311.92895999999996,Talladega,Alabama
63,63,"Tallapoosa County, Alabama",1123.0,556.74,532.86,466.01,446.76,417.22,377.88,322.52,318.12,"-42.86 (-47.30, -38.65)",551.964,547.188,542.412,537.636,519.49,506.12,492.75,479.38,462.16,458.31,454.46,450.61,440.852,434.944,429.036,423.128,409.3520000000001,401.484,393.616,385.7480000000001,366.8080000000001,355.736,344.664,333.59200000000004,321.64000000000004,320.76,319.88,267.3248923076924,274.37415384615394,281.4234153846155,288.472676923077,295.5219384615385,302.5712000000001,Tallapoosa,Alabama
64,64,"Tuscaloosa County, Alabama",1125.0,477.56,450.02,413.68,397.81,390.57,345.73,302.16,305.46,"-36.04 (-39.66, -32.12)",472.052,466.544,461.036,455.528,442.752,435.484,428.216,420.948,410.506,407.332,404.158,400.984,396.3620000000001,394.914,393.466,392.018,381.602,372.634,363.66600000000005,354.698,337.016,328.302,319.588,310.874,302.82000000000005,303.48,304.14,263.51606153846154,268.9517692307693,274.387476923077,279.82318461538466,285.25889230769235,290.69460000000004,Tuscaloosa,Alabama
65,65,"Walker County, Alabama",1127.0,513.36,484.38,454.94,450.5,445.27,392.09,343.86,360.35,"-29.81 (-34.02, -24.69)",507.5640000000001,501.768,495.972,490.176,478.492,472.604,466.716,460.828,454.052,453.164,452.276,451.388,449.45400000000006,448.408,447.362,446.316,434.634,423.998,413.362,402.726,382.444,372.798,363.152,353.50600000000003,347.158,350.456,353.754,310.5470492307693,316.06647538461544,321.5859015384616,327.10532769230775,332.6247538461539,338.14418000000006,Walker,Alabama
66,66,"Washington County, Alabama",1129.0,584.6,554.24,500.43,480.15,454.45,389.31,348.59,341.06,"-41.66 (-47.24, -35.95)",578.528,572.456,566.384,560.3120000000001,543.4780000000001,532.716,521.954,511.19200000000006,496.374,492.318,488.262,484.206,475.01,469.87,464.73,459.59,441.422,428.394,415.366,402.338,381.16600000000005,373.022,364.878,356.73400000000004,347.084,345.578,344.072,281.9990707692307,289.76446461538455,297.5298584615384,305.29525230769224,313.06064615384605,320.8260399999999,Washington,Alabama
67,67,"Wilcox County, Alabama",1131.0,505.4,474.31,433.06,439.1,416.14,380.49,342.43,342.2,"-32.29 (-38.84, -24.90)",499.182,492.964,486.746,480.528,466.06000000000006,457.81000000000006,449.56000000000006,441.31000000000006,434.268,435.476,436.684,437.89200000000005,434.508,429.916,425.324,420.732,409.0100000000001,401.88,394.75,387.62,372.878,365.266,357.654,350.04200000000003,342.384,342.338,342.29200000000003,305.59059384615387,310.5563030769231,315.5220123076923,320.4877215384615,325.45343076923075,330.41914,Wilcox,Alabama
68,68,"Winston County, Alabama",1133.0,583.56,544.4,482.38,461.31,430.07,368.49,320.19,310.49,"-46.79 (-51.54, -42.04)",575.728,567.896,560.064,552.232,531.996,519.592,507.188,494.784,478.166,473.952,469.738,465.524,455.062,448.814,442.566,436.318,417.754,405.438,393.122,380.806,358.83000000000004,349.17,339.51,329.85,318.25,316.31,314.37,249.94790769230772,258.20964615384617,266.47138461538464,274.7331230769231,282.9948615384616,291.25660000000005,Winston,Alabama
69,69,Alaska,2.0,436.87,383.95,336.37,315.33,287.88,244.18,215.68,217.01,"-50.33 (-53.22, -47.60)",426.28600000000006,415.702,405.118,394.5340000000001,374.434,364.918,355.40200000000004,345.886,332.16200000000003,327.954,323.746,319.538,309.84000000000003,304.35,298.86,293.37,279.14,270.4,261.66,252.92,238.48,232.78000000000003,227.08,221.38,215.94600000000003,216.212,216.478,164.95460615384616,170.80989692307693,176.6651876923077,182.5204784615385,188.37576923076924,194.23106,,
70,70,"Aleutians East Borough, Alaska",2013.0,582.21,465.95,309.76,267.94,257.8,195.73,149.33,150.59,"-74.13 (-79.65, -67.85)",558.9580000000001,535.706,512.454,489.202,434.712,403.474,372.236,340.998,301.396,293.032,284.668,276.304,265.91200000000003,263.884,261.856,259.82800000000003,245.386,232.972,220.558,208.144,186.45,177.17,167.89,158.61,149.58200000000002,149.834,150.086,89.86910461538463,97.2868476923077,104.70459076923078,112.12233384615388,119.54007692307695,126.95782000000003,,
71,71,"Aleutians West Census Area, Alaska",2016.0,582.21,465.95,309.76,267.94,257.8,195.73,149.33,150.59,"-74.13 (-79.65, -67.85)",558.9580000000001,535.706,512.454,489.202,434.712,403.474,372.236,340.998,301.396,293.032,284.668,276.304,265.91200000000003,263.884,261.856,259.82800000000003,245.386,232.972,220.558,208.144,186.45,177.17,167.89,158.61,149.58200000000002,149.834,150.086,89.86910461538463,97.2868476923077,104.70459076923078,112.12233384615388,119.54007692307695,126.95782000000003,,
72,72,"Anchorage Municipality, Alaska",2020.0,382.1,346.07,306.71,294.97,273.15,235.26,211.39,214.32,"-43.91 (-48.99, -38.51)",374.894,367.688,360.482,353.276,338.198,330.326,322.45399999999995,314.582,304.362,302.014,299.666,297.31800000000004,290.606,286.242,281.878,277.514,265.572,257.994,250.416,242.838,230.486,225.712,220.938,216.164,211.976,212.562,213.148,171.58611384615384,176.32734307692306,181.0685723076923,185.80980153846153,190.55103076923075,195.29226,,
73,73,"Bethel Census Area, Alaska",2050.0,394.78,374.27,340.65,326.43,298.52,265.87,239.47,241.84,"-38.74 (-48.37, -27.59)",390.678,386.576,382.474,378.372,367.546,360.822,354.098,347.374,337.806,334.962,332.118,329.274,320.848,315.266,309.684,304.102,291.99,285.46000000000004,278.93,272.40000000000003,260.59000000000003,255.31,250.03,244.75000000000003,239.944,240.418,240.892,197.43710153846155,202.37404923076923,207.3109969230769,212.24794461538463,217.1848923076923,222.12184000000002,,
74,74,"Bristol Bay Borough, Alaska",2060.0,433.67,382.98,279.4,300.27,314.12,269.43,234.27,217.35,"-49.88 (-63.13, -31.85)",423.532,413.394,403.256,393.11800000000005,362.264,341.548,320.832,300.116,283.574,287.748,291.922,296.096,303.04,305.81,308.58000000000004,311.35,305.182,296.244,287.306,278.368,262.398,255.366,248.334,241.302,230.886,227.502,224.118,212.94791384615385,216.3618430769231,219.7757723076923,223.18970153846152,226.6036307692308,230.01756,,
75,75,"Denali Borough, Alaska",2068.0,466.79,412.79,364.04,352.77,328.57,272.44,230.66,239.3,"-48.74 (-54.99, -41.24)",455.99,445.19000000000005,434.39,423.59,403.04,393.29,383.54,373.79,361.78600000000006,359.53200000000004,357.278,355.024,347.93,343.09,338.25,333.41,317.344,306.118,294.892,283.666,264.084,255.728,247.372,239.016,232.38800000000003,234.116,235.844,179.55154153846152,186.2312292307692,192.9109169230769,199.5906046153846,206.2702923076923,212.94997999999998,,
76,76,"Dillingham Census Area, Alaska",2070.0,575.18,473.25,403.92,377.69,345.69,300.94,256.93,260.88,"-54.64 (-61.23, -46.51)",554.794,534.4079999999999,514.0219999999999,493.636,459.384,445.518,431.652,417.78600000000006,398.674,393.428,388.182,382.936,371.29,364.89,358.49,352.09000000000003,336.74,327.79,318.84000000000003,309.89,292.13800000000003,283.336,274.534,265.732,257.72,258.51,259.3,200.1575538461539,207.1278230769231,214.09809230769235,221.06836153846157,228.0386307692308,235.00890000000004,,
77,77,"Fairbanks North Star Borough, Alaska",2090.0,472.97,424.25,363.4,335.66,300.51,249.37,214.6,218.52,"-53.80 (-59.11, -47.27)",463.22600000000006,453.482,443.738,433.994,412.08,399.91,387.74,375.57,357.852,352.304,346.756,341.208,328.63,321.6,314.57,307.54,290.28200000000004,280.054,269.826,259.598,242.416,235.462,228.508,221.554,215.384,216.168,216.952,153.20216307692303,160.3103184615384,167.4184738461538,174.52662923076917,181.63478461538458,188.74293999999995,,
78,78,"Haines Borough, Alaska",2100.0,373.74,349.79,320.62,314.28,296.45,251.09,213.69,211.03,"-43.53 (-55.08, -29.23)",368.9500000000001,364.16,359.37,354.58000000000004,343.9560000000001,338.122,332.288,326.45400000000006,319.35200000000003,318.08399999999995,316.81600000000003,315.548,310.714,307.148,303.582,300.016,287.378,278.306,269.234,260.16200000000003,243.61,236.13,228.65,221.17,213.158,212.626,212.094,169.72178769230766,175.3171061538461,180.91242461538457,186.50774307692302,192.1030615384615,197.69837999999996,,
79,79,"Hoonah-Angoon Census Area, Alaska",2105.0,482.9,413.86,348.22,314.52,287.38,234.33,195.8,188.37,"-60.99 (-66.75, -53.86)",469.092,455.284,441.476,427.668,400.732,387.604,374.476,361.348,341.48,334.74,328.0,321.26,309.092,303.664,298.236,292.808,276.77,266.16,255.55,244.94000000000003,226.624,218.918,211.212,203.50600000000003,194.314,192.828,191.342,130.9471169230769,138.29464153846152,145.64216615384612,152.98969076923075,160.33721538461535,167.68473999999998,,
80,80,"Juneau City and Borough, Alaska",2110.0,379.2,343.47,302.82,281.12,249.49,218.51,186.96,197.88,"-47.82 (-55.13, -40.01)",372.054,364.908,357.76200000000006,350.616,335.34000000000003,327.21000000000004,319.08,310.95,298.48,294.14,289.8,285.46000000000004,274.79400000000004,268.468,262.142,255.81600000000003,243.294,237.098,230.902,224.706,212.2,205.89,199.58,193.27,189.144,191.328,193.512,144.08985538461533,149.38887230769225,154.6878892307692,159.98690615384612,165.28592307692304,170.58493999999996,,
81,81,"Kenai Peninsula Borough, Alaska",2122.0,422.14,377.27,333.87,307.71,288.91,241.55,222.55,217.64,"-48.44 (-53.32, -42.93)",413.166,404.192,395.218,386.244,368.59,359.91,351.23,342.55,328.63800000000003,323.406,318.174,312.942,303.95000000000005,300.19,296.43,292.6700000000001,279.43800000000005,269.966,260.494,251.022,237.75,233.95,230.15,226.35,221.568,220.586,219.604,172.08617230769232,177.50251384615387,182.9188553846154,188.33519692307695,193.75153846153847,199.16788000000003,,
82,82,"Ketchikan Gateway Borough, Alaska",2130.0,482.77,438.16,382.8,358.7,326.16,277.94,244.93,244.27,"-49.40 (-55.84, -42.41)",473.848,464.926,456.004,447.082,427.088,416.016,404.944,393.872,377.98,373.16,368.34,363.52,352.192,345.684,339.176,332.66800000000006,316.5160000000001,306.872,297.228,287.584,271.338,264.736,258.134,251.532,244.79800000000003,244.666,244.534,186.18232615384622,192.895436923077,199.60854769230775,206.32165846153853,213.03476923076929,219.74788000000007,,
83,83,"Kodiak Island Borough, Alaska",2150.0,515.17,443.59,377.56,339.37,293.07,256.37,209.73,197.25,"-61.71 (-67.19, -55.22)",500.854,486.538,472.222,457.906,430.384,417.178,403.972,390.766,369.922,362.284,354.646,347.00800000000004,330.11,320.85,311.59000000000003,302.33000000000004,285.73,278.39,271.05,263.71000000000004,247.042,237.714,228.386,219.058,207.234,204.738,202.242,137.43928615384613,145.39795692307692,153.35662769230768,161.31529846153845,169.2739692307692,177.23263999999998,,
84,84,"Kusilvak Census Area, Alaska",2158.0,444.44,410.49,362.66,351.66,336.66,290.13,283.3,270.84,"-39.06 (-48.74, -27.76)",437.65,430.86,424.07,417.2800000000001,400.9240000000001,391.358,381.792,372.22600000000006,360.46,358.26,356.06000000000006,353.86,348.66,345.66,342.66,339.66,327.35400000000004,318.048,308.742,299.43600000000004,288.764,287.398,286.032,284.666,280.808,278.316,275.824,238.96649538461537,243.32595230769232,247.68540923076924,252.04486615384616,256.4043230769231,260.76378,,
85,85,"Lake and Peninsula Borough, Alaska",2164.0,575.18,473.25,403.92,377.69,345.69,300.94,256.93,260.88,"-54.64 (-61.23, -46.51)",554.794,534.4079999999999,514.0219999999999,493.636,459.384,445.518,431.652,417.78600000000006,398.674,393.428,388.182,382.936,371.29,364.89,358.49,352.09000000000003,336.74,327.79,318.84000000000003,309.89,292.13800000000003,283.336,274.534,265.732,257.72,258.51,259.3,200.1575538461539,207.1278230769231,214.09809230769235,221.06836153846157,228.0386307692308,235.00890000000004,,
86,86,"Matanuska-Susitna Borough, Alaska",2170.0,400.64,354.57,321.75,304.94,281.65,242.16,208.99,209.61,"-47.68 (-52.92, -42.10)",391.426,382.212,372.998,363.784,348.00600000000003,341.442,334.878,328.314,318.38800000000003,315.02599999999995,311.664,308.302,300.282,295.624,290.966,286.308,273.752,265.854,257.956,250.058,235.526,228.892,222.258,215.624,209.114,209.238,209.362,163.50956307692306,169.03301846153843,174.55647384615384,180.0799292307692,185.60338461538458,191.12684,,
87,87,"Nome Census Area, Alaska",2180.0,475.06,431.06,382.79,376.28,361.99,306.56,277.02,284.32,"-40.15 (-48.78, -29.28)",466.26,457.46,448.66,439.86,421.406,411.752,402.098,392.444,381.48800000000006,380.186,378.884,377.582,373.422,370.564,367.706,364.84800000000007,350.90400000000005,339.818,328.732,317.646,300.65200000000004,294.744,288.836,282.928,278.48,279.94,281.4,234.9780615384615,240.42976923076918,245.8814769230769,251.3331846153846,256.7848923076923,262.23659999999995,,
88,88,"North Slope Borough, Alaska",2185.0,631.77,482.74,384.48,342.04,303.02,246.64,195.02,204.43,"-67.64 (-73.00, -60.47)",601.9639999999999,572.1579999999999,542.352,512.546,463.088,443.436,423.784,404.13200000000006,375.9920000000001,367.504,359.0160000000001,350.528,334.236,326.432,318.628,310.824,291.744,280.468,269.192,257.916,236.31600000000003,225.992,215.668,205.344,196.902,198.784,200.666,123.6641353846154,132.34453230769233,141.02492923076926,149.7053261538462,158.3857230769231,167.06612000000004,,
